x1,y1,z1,x2,y2,z2
0.8708360159644226,-0.7190720201625302,-2.18177618277533,-1.144678395185567,-0.049910096093731586,-2.2130478195683496
0.8719631308427485,-0.715823871501833,-2.176800261597708,-1.1514271798821447,-0.043493008233477196,-2.22281321534927
0.877155304070393,-0.7159126912408184,-2.1819723424029784,-1.1403252214284143,-0.03480474933893512,-2.198134817026717
0.8782679229102134,-0.7110958751230584,-2.176991068196244,-1.1445218602316227,-0.028302411291927357,-2.202980345187213
0.8829228535976443,-0.7066236226091318,-2.173126559227272,-1.1241535508282798,-0.014851137121593402,-2.1605794085909023
0.8897941407781556,-0.7064347044756828,-2.1823548407139253,-1.1287600395756718,-0.008431689911229742,-2.1694141657345694
0.8907889340429186,-0.7019044476751344,-2.1733682863982065,-1.1241520796991396,-0.000329945185312981,-2.1605342776080816
0.8901776895905179,-0.6973875415090844,-2.164329660350395,-1.1241515893227987,0.004510451738731297,-2.1605192339483477
0.8934175430023535,-0.6955571704928937,-2.1684316671022343,-1.1296938622646395,0.011034214322056264,-2.174325718726891
0.8964444907061195,-0.6895552906340986,-2.164509570476654,-1.1137764111203012,0.023719851256535154,-2.1467902247074058
0.9034870125450678,-0.6906079504193916,-2.1777493888995036,-1.11676004414166,0.02864706428399794,-2.155682524582293
0.9033755629377123,-0.6861739042980473,-2.1737296296829465,-1.1151496100989577,0.03508623282329102,-2.155714985894991
0.902835678575107,-0.6814327261088157,-2.168694724358824,-1.1105683296214066,0.03975164809034397,-2.146844919354696
0.905975216098174,-0.6751551356670911,-2.168777532379605,-1.1135382414767216,0.04957436622763178,-2.155722435397404
0.9134932966870953,-0.6764209903128854,-2.18303397929014,-1.1073605729562515,0.05257708257717319,-2.1469095791814725
0.909114753609164,-0.6688776644340797,-2.1688603407708795,-1.0977175968806951,0.056886917869287255,-2.1282002642070172
0.9089791642465693,-0.6644921951219859,-2.1648401843542233,-1.1032226383558579,0.06045413090714076,-2.1420171611551977
0.908979481634316,-0.6613593305346055,-2.164830447601311,-1.096127664287808,0.06324379700638225,-2.128232313258672
0.9121131202344364,-0.6550935417554882,-2.1649131000534445,-1.0913588743803178,0.07118989592775099,-2.128363038687575
0.9159637259069702,-0.654712817543873,-2.1740420814521255,-1.0877540706519635,0.07423081016360725,-2.1244689906438667
0.917537029573299,-0.6531397393644216,-2.1740884720134344,-1.080059808095119,0.07708070094282002,-2.1157060461359722
0.9175373483015847,-0.6499936426098755,-2.17407869413575,-1.0814079498096039,0.08057593234136241,-2.12465611316231
0.915247234919196,-0.644128426293122,-2.1649811472835867,-1.071243195105995,0.08320543035859632,-2.1109718288522115
0.9185343201169136,-0.6406287756659236,-2.1690795001119505,-1.0703025777591666,0.09009361560799517,-2.1249885018075174
0.9168145600873779,-0.6362962350224928,-2.1650078693512325,-1.0671295769102354,0.09326618414741733,-2.1250820611016894
0.9127813360752594,-0.630859495996021,-2.151852504712573,-1.0554813436143402,0.09581339089981698,-2.1114463895902684
0.9201045658477214,-0.6327819217235702,-2.169106271761705,-1.0532022177373606,0.09761639108775903,-2.1165176282375464
0.9183818852555597,-0.6284640437518636,-2.165034591418878,-1.051264995211151,0.1043701405079443,-2.125564649844219
0.9089054209762905,-0.6188783965983857,-2.142683999138863,-1.0508680522105047,0.10799101043966004,-2.1345712102922554
0.9050287159072452,-0.6146949179445501,-2.1335397280969577,-1.0452654804102777,0.11092038680932244,-2.1297419282691097
0.9089058921516578,-0.6142275282570546,-2.142669544522456,-1.0444955378473428,0.11436258950120212,-2.134759110843317
0.9033064968832536,-0.6058210021628667,-2.129453887865258,-1.0338136630222816,0.118646672858438,-2.1260890910483274
0.8994298826714393,-0.6001526597773514,-2.1203050000151413,-1.029836526177086,0.11995449780564212,-2.121211869958588
0.8994300380894455,-0.5986185628471181,-2.1203002321350315,-1.028253749437827,0.12153710523160528,-2.121258539664711
0.901766421599314,-0.598117377489429,-2.129379718381263,-1.0250881775721055,0.12311972010811303,-2.1213568035272674
0.8978966316365704,-0.5909479589872381,-2.120226382769839,-1.026192568391713,0.1252233611425139,-2.1303191456456734
0.8946457482602138,-0.5852223453212951,-2.116100507981406,-1.016076666042739,0.12575729345994383,-2.112637696340594
0.8914005107443322,-0.5825708859514791,-2.111984381667257,-1.015285588460518,0.12605042588861137,-2.117665126822616
0.8877334742506792,-0.5765967327829502,-2.1068434663172106,-1.015285588460518,0.12605042588861137,-2.117665126822616
0.8883444392358902,-0.576457982347047,-2.111865744556934,-1.0179493431580484,0.12657808303117654,-2.1265815418136684
0.886991096232299,-0.5699106417580533,-2.115803351813497,-1.0198354140594275,0.1252233611425139,-2.1305263690297815
0.8839290922220662,-0.5653170532034171,-2.1156892482783873,-1.0264364443898295,0.12443436370117272,-2.1443210933864165
0.8801119734278469,-0.5598265106136469,-2.1065428529712666,-1.0168658254685572,0.1213114101544099,-2.1176283602527683
0.8808672433279162,-0.5591923479363777,-2.1155703861255035,-1.0227090349222516,0.12023295340287679,-2.1264461319534997
0.8810240317641238,-0.5571974688959644,-2.1195713827602938,-1.025088818903107,0.11678928295371578,-2.121376478141563
0.8818787290455359,-0.5544919547887611,-2.1325978048339307,-1.0243704133242353,0.11110519193330065,-2.103408045554031
0.8733540465093227,-0.5479927681058511,-2.119292727138391,-1.0334151194713583,0.10842135144103766,-2.1121264531944193
0.8718202333693938,-0.5449245146410278,-2.119233183540669,-1.0337877539323475,0.10482766854647721,-2.103120600543442
0.8740375538929467,-0.5441918855666514,-2.128308068627934,-1.0381184017096718,0.09993203173383798,-2.098992574083352
0.8640259947448551,-0.5346935268682202,-2.1149451922480313,-1.0402275003567751,0.09132223032603377,-2.0809408377311835
0.8658058986829987,-0.5336719465374814,-2.1230042179202764,-1.0448878918892257,0.08666257779264841,-2.0808034208220305
0.8647938695667938,-0.5334068348655812,-2.127973198478965,-1.0491126702514588,0.08184776448756206,-2.076678593912884
0.8686049991648728,-0.5336130531827632,-2.141105050119271,-1.0472719117668907,0.07518057231333242,-2.063752361019739
0.8619069627962311,-0.5292553105609354,-2.1358703626799262,-1.0510092577395849,0.06540167936794053,-2.0466518882172173
0.8603605822887529,-0.5261620232663391,-2.135810331538964,-1.0530571122087795,0.060670770881959706,-2.0415970591796544
0.858813947976072,-0.5261620232663391,-2.1357599160889844,-1.069370742860299,0.05501961581407561,-2.058091939351566
0.8487151394738497,-0.5193818233049784,-2.1143984677571708,-1.0652554436758201,0.04847426293963789,-2.0412373779405817
0.8504360950977332,-0.5198384906223364,-2.1224601710840476,-1.0713543953839189,0.04390057478956239,-2.041052801004938
0.8478463605492254,-0.5210809519419815,-2.1273824137951305,-1.0742547956625657,0.031520719891479074,-2.028990496615003
0.8426734838060164,-0.5173104718750442,-2.1181971765417154,-1.0808945493439543,0.02550709238652476,-2.0327948635947095
0.8410591869019987,-0.5163194706714587,-2.114139379886285,-1.0943784530827674,0.021123346662391386,-2.049378040812801
0.8379164493501302,-0.516856665566803,-2.110036515424886,-1.0942269646791816,0.013409305865075934,-2.040402092359975
0.8297257467108288,-0.5146202228257424,-2.1007576792297606,-1.0997271396552333,0.002732084646041854,-2.0362539308706458
0.8298036555568167,-0.515614204247158,-2.1047654037033023,-1.1075635153346894,-0.0033689909563155403,-2.045022358156029
0.8234890146909719,-0.5126323791916245,-2.092544011831175,-1.1170282160421332,-0.011073697591772735,-2.0567440867820315
0.825160727037983,-0.5146202228257424,-2.100608873840481,-1.124321085068866,-0.017263074641448488,-2.061528413042592
0.8188663742175473,-0.5131512166865155,-2.0883926114941374,-1.1225646517717087,-0.023325441464587704,-2.05259964202579
0.818941261937793,-0.5156638567684241,-2.0924052009488414,-1.1293279591612073,-0.03874066343851082,-2.0564292321725572
0.8158405081217359,-0.5146639752570853,-2.088298684263669,-1.1351096238823208,-0.04653689571147007,-2.061267818290363
0.8159096513708871,-0.5156638567684241,-2.0923063799090906,-1.134840954042405,-0.05247362586407208,-2.052290159943632
0.8112357069168086,-0.5136641526087228,-2.084143379058778,-1.1323502935398688,-0.06129430109071385,-2.039391811833417
0.8082158322315602,-0.5136641526087228,-2.0840449405721295,-1.1430243769161448,-0.07806450090838345,-2.0390960461839978
0.8129868542127837,-0.5176635020651493,-2.1002215119704766,-1.1402631797967255,-0.08653940452022911,-2.0232038120282327
0.8083305951671201,-0.5156638567684241,-2.0920593263387666,-1.1323972409927543,-0.09445530260695141,-1.9984715891126197
0.8052503344642116,-0.5146639752570853,-2.087953477665103,-1.1428537051557803,-0.10532902332771633,-2.0061687565428485
0.8021760828610636,-0.5136641526087228,-2.083848063598833,-1.139802817469419,-0.12336596220934753,-1.9823115304534453
0.7987180782318205,-0.5124143592118352,-2.0787288992061823,-1.1487881894612593,-0.13427495380813195,-1.9900567606319088
0.802224621624636,-0.5146639752570853,-2.0878548488728508,-1.1395936350617462,-0.14150991435141783,-1.9663661913319244
0.7940428093790806,-0.5079175113615615,-2.066555993595168,-1.141721908749987,-0.15150310200431133,-1.9623258151037397
0.7987180782318205,-0.5124143592118352,-2.0787288992061823,-1.1412779155479316,-0.16964779317670756,-1.9513908074819328
0.7971595503201587,-0.5114145373048531,-2.074672654456086,-1.14822961803762,-0.17903573622133107,-1.9581971331310117
0.7940426576807688,-0.5094148920081277,-2.0665606473632976,-1.148230656999262,-0.18929109790636464,-1.95822900617243
0.7909257054683755,-0.5074152467114026,-2.0584486383286147,-1.1395939482408644,-0.19659132346562286,-1.9435252233749858
0.7924172943259713,-0.5074152467114026,-2.058497259468611,-1.141898176237701,-0.205730478634187,-1.947480639228256
0.7923443979776099,-0.5064153652000638,-2.0544894414838715,-1.1406550290104847,-0.22411461613577272,-1.9555826634580737
0.7876513052851121,-0.5048956350119879,-2.0423254559501354,-1.1362670268526451,-0.2314288455475268,-1.9557484549641373
0.7906983912968143,-0.5058984378781807,-2.0464299937751127,-1.139726886950753,-0.24249818032573092,-1.9746802313787781
0.7890406285995852,-0.5038928328871757,-2.0383652926746003,-1.1323432038165535,-0.24988219153797733,-1.974943889840157
0.7904182678318274,-0.5028900896253394,-2.0344049872639647,-1.127931068656072,-0.2663158520405316,-1.9991518720852852
0.791892223080435,-0.5028900896253394,-2.0344530336033606,-1.1196678846993937,-0.2743264881233636,-2.0034482414810597
0.7933661187560392,-0.5028900896253394,-2.0345010780008623,-1.1135403902881182,-0.28141631567175807,-2.011674221579456
0.7948400740046467,-0.5028900896253394,-2.0345491243402583,-1.1121825716085116,-0.28981758520971956,-2.028753930646075
0.7931382790843738,-0.5008845434973107,-2.0264832266562456,-1.1181866209482278,-0.3007569346159573,-2.062610395323327
0.796074304972544,-0.5023525988004285,-2.0265834994086775,-1.1185661296902674,-0.3218251865446771,-2.1106893970490486
0.7991388157131514,-0.5048291789879729,-2.03069319050279,-1.1075343247051244,-0.3281291519141983,-2.11106861260968
0.7991388157131514,-0.5048291789879729,-2.03069319050279,-1.1184074549050134,-0.3416051108929472,-2.1567807681199422
0.7974106350257459,-0.5028118911723836,-2.0226262769207355,-1.112593196745249,-0.3502682238192428,-2.1710046903966393
0.8006098518845953,-0.5048291789879729,-2.0307411416893837,-1.1206768131283105,-0.3745951907168952,-2.2398538647781088
0.8006097028613233,-0.5063001549045643,-2.0307457133932156,-1.1151018609801566,-0.38396098861784334,-2.2560733381078846
0.8086077752453322,-0.5113580969049636,-2.051032862469007,-1.1033242451652165,-0.3906910953348936,-2.2564781906018414
0.8086077752453322,-0.5113580969049636,-2.051032862469007,-1.0970029008606186,-0.4000243897237613,-2.271721190856615
0.8068883485034566,-0.5093349078873803,-2.0429663351513647,-1.095034641051481,-0.41050482740162053,-2.2928293595647533
0.8084907572357352,-0.5118291309644791,-2.047028421176001,-1.087000830698823,-0.43255810588634636,-2.320174271472932
0.8163954001282372,-0.5173817103496084,-2.063311971306481,-1.0783571870556763,-0.44120219790043563,-2.3204829211291504
0.8194981528602937,-0.5198965565340916,-2.0674230280248853,-1.0681544882382363,-0.44946404008616453,-2.3098351496391034
0.8194980011619818,-0.521393937180658,-2.067427681793015,-1.0607239140820013,-0.4605238874257025,-2.3051092171874172
0.823989978801127,-0.5243886984737904,-2.0675834236660764,-1.0545776134270282,-0.4833187107619298,-2.299377229772318
0.8287274827482337,-0.5294536170175089,-2.0757577944336942,-1.059555533972095,-0.4993653736751073,-2.3102707038091563
0.8236035180739341,-0.5272552536294679,-2.055573229136291,-1.0500560286972394,-0.5068248929234936,-2.289592402527637
0.8282125326799517,-0.5312792813817442,-2.0597383192641203,-1.0517627475927462,-0.5204673168757278,-2.2895792136975355
0.8343276189673754,-0.535314992329295,-2.063952300429665,-1.0484770024085124,-0.5332756892351748,-2.278720355014238
0.8386524182485083,-0.5417197592972958,-2.060111109789836,-1.0444500491104511,-0.5572616389112949,-2.2589155467986015
0.8432936067770576,-0.5457760337478744,-2.0642771104679976,-1.0427835078984846,-0.5696548080640297,-2.2480023767771136
0.8362967475263708,-0.5408130230582099,-2.040020562250427,-1.0432107988294212,-0.5804920544275686,-2.2380168155157425
0.8472317718804415,-0.549984223366316,-2.0524120593877555,-1.021889278441837,-0.591659877821249,-2.1747123827202945
0.8485209512830864,-0.5518616222198659,-2.048457831280931,-1.017644560660455,-0.5999169835528442,-2.1518641077971012
0.8531739343726038,-0.5559267181152218,-2.0526242438706035,-1.0224556055637113,-0.6127424105891289,-2.15174718575607
0.8578385925751597,-0.5600036156731848,-2.0567910737503357,-1.0206754977719288,-0.6199612361056905,-2.137820228647909
0.867203462726994,-0.5681926362224826,-2.065126240592144,-1.0123152291037478,-0.631678378988452,-2.09710709935291
0.8684808478645553,-0.5700582930177819,-2.061171591496719,-1.0131797793011081,-0.6402008099714672,-2.089101248313764
0.8680292810330255,-0.5707829251853078,-2.0531547030432065,-1.0150788577619554,-0.6467833682289457,-2.080054937467462
0.8722426935562961,-0.5741018554032875,-2.0493002807590264,-1.013701963175019,-0.6584489987741419,-2.05812424866226
0.8737251056167339,-0.5770672317486151,-2.0493578287664542,-1.011965258091967,-0.6619723442582872,-2.0451848426863455
0.8821468170990405,-0.5846314581690764,-2.0656644924386907,-1.0150151200752686,-0.668070585190995,-2.045104399808531
0.8801658410553265,-0.5823320037000214,-2.057588341355426,-1.012177549192815,-0.6702700476461977,-2.033197461703526
0.8866297352996487,-0.5906092386970908,-2.0658292198960004,-1.0221900673918896,-0.6804773320557908,-2.0409070269417713
0.8831423074410503,-0.5897748593133235,-2.057708521389348,-1.0256893225937773,-0.6848407477559418,-2.0448086301595447
0.8848857289408449,-0.5939222680837669,-2.0617805859964977,-1.0336496132041595,-0.6906653919351822,-2.0575742505320953
0.8883725894323463,-0.5992576115933905,-2.069915031049404,-1.0381050235955276,-0.6936424188070279,-2.0664431670599486
0.895109565866531,-0.6042923291576445,-2.082156815333546,-1.0381048675132905,-0.6921017653975683,-2.0664383788026996
0.8916162426657959,-0.6034344060530193,-2.0740358514069404,-1.0371667531671738,-0.6904514910700494,-2.061461029624588
0.8951088029125461,-0.6118232800100051,-2.082180221071521,-1.0387035443655,-0.687377396378279,-2.0614013707779906
0.9023006168890775,-0.618734630818821,-2.095443133755441,-1.055223227854184,-0.6946920068427584,-2.0879002984319714
0.8988012461950083,-0.6193550149666492,-2.0873265720705163,-1.045808223945917,-0.6859388537379467,-2.0661680991255933
0.8981204345663558,-0.6208604925580656,-2.082306507813082,-1.0558395361596498,-0.6899463590681622,-2.082862649473583
0.8978706143922589,-0.6256620222835547,-2.0783109722562028,-1.0569419553687003,-0.6839900169378113,-2.0788060900574625
0.899625915428788,-0.6283914434104262,-2.082379012396958,-1.058491871617301,-0.6793392678051934,-2.0787410980222525
0.9035750855753546,-0.6341757766152702,-2.091530387673129,-1.0559830660850091,-0.6730895636960913,-2.073800638535626
0.9088406044051108,-0.6439583984134041,-2.1037389789106404,-1.0615912708294433,-0.6669369720964294,-2.0786014807454443
0.9053296169491645,-0.6445023690346876,-2.095622039360966,-1.0732697174639425,-0.6691848376110279,-2.0952368649890243
0.9053294633910054,-0.6460181078230874,-2.095626750185086,-1.0748320806720466,-0.6644965973381071,-2.0951713505777967
0.9033279989554756,-0.6495523701521387,-2.087568081346841,-1.0744751396410017,-0.6526691388010792,-2.082139208540727
0.9068443771059674,-0.6551126001578429,-2.0957044268058724,-1.07554267246952,-0.6498839272550475,-2.078093652465222
0.9121190519338748,-0.6604477244207536,-2.1078992407144406,-1.0848008796063606,-0.6495421835512699,-2.086795687316357
0.9116395265408704,-0.6624575449839606,-2.0998856779771304,-1.086912923031896,-0.6375176836757607,-2.0726817490482135
0.9098750663178806,-0.6642070924925985,-2.095831512975588,-1.0915526317437776,-0.6344244559855209,-2.0725208852506447
0.912906216216348,-0.6687542492534413,-2.0959444663024507,-1.088192573976389,-0.619284478916262,-2.0425672579070127
0.9036130774150191,-0.6649474133625732,-2.07461829259532,-1.094290753424474,-0.6162353584499082,-2.0423589897450416
0.9108755441814128,-0.6706905187819814,-2.087879873645908,-1.09402530914771,-0.6096401384840655,-2.0303408459607333
