Enter 's' to start: x_err,y_err, velCond, z_err [0.] [0.] 74.80077162135734 [0.5]
x_err,y_err, velCond, z_err [0.00581329] [0.07001164] 0.4098764415936808 [0.07471291]
X<Y 980 94
find center time:  0.012488126754760742
total depth time:  0.012549877166748047
depth_pose: [-1.022392654793842, -0.6409729110011602, -1.8675123611053541]
x_err,y_err, velCond, z_err [0.01495381] [0.07403196] 0.3152624442426405 [0.08241438]
X<Y 976 110
X<Y 962 108
find center time:  0.017993450164794922
total depth time:  0.018065929412841797
depth_pose: [-1.0220693481776761, -0.6385995988896546, -1.8774253117471282]
x_err,y_err, velCond, z_err [0.01891073] [0.07482224] 0.17899121901795637 [0.08832867]
X<Y 998 96
find center time:  0.012697935104370117
total depth time:  0.012794017791748047
depth_pose: [-1.0251645897635573, -0.6365033904572378, -1.8883011963827496]
x_err,y_err, velCond, z_err [0.03335604] [0.07895229] 0.38124486479365066 [0.09094244]
x_err,y_err, velCond, z_err [0.03850406] [0.078615] 0.3719201740208968 [0.10489607]
x_err,y_err, velCond, z_err [0.04715563] [0.08160428] 0.2772545917435438 [0.09863454]
x_err,y_err, velCond, z_err [0.05834334] [0.08343124] 0.288899242170859 [0.09639006]
x_err,y_err, velCond, z_err [0.06394926] [0.08555467] 0.16960572914656086 [0.0932135]
x_err,y_err, velCond, z_err [0.06267638] [0.08320628] 0.21389031324982877 [0.10134144]
x_err,y_err, velCond, z_err [0.07078817] [0.08343124] 0.24005992484799246 [0.09620781]
x_err,y_err, velCond, z_err [0.07203337] [0.08218844] 0.043990774395127906 [0.09624303]
x_err,y_err, velCond, z_err [0.01153614] [0.20615292] 0.19736915415130002 [0.08378707]
x_err,y_err, velCond, z_err [0.07452309] [0.0809457] 0.06956751660824108 [0.09626003]
x_err,y_err, velCond, z_err [0.00639537] [0.20109571] 0.25386922624467 [0.07663749]
x_err,y_err, velCond, z_err [0.08146081] [0.0823184] 0.2895071850327118 [0.08709014]
x_err,y_err, velCond, z_err [0.08525816] [0.08030081] 0.18403767432835688 [0.08111509]
x_err,y_err, velCond, z_err [0.09474418] [0.08267119] 0.49589285204873773 [0.06385669]
x_err,y_err, velCond, z_err [0.09664027] [0.08226357] 0.0895878944001758 [0.06084334]
x_err,y_err, velCond, z_err [0.00172695] [0.18404442] 0.44017411079053537 [0.06601263]
x_err,y_err, velCond, z_err [0.09726474] [0.08058089] 0.0861114098175856 [0.05790347]
x_err,y_err, velCond, z_err [0.00151337] [0.18222965] 0.08615622223653488 [0.06893455]
x_err,y_err, velCond, z_err [0.09850058] [0.5] 0.17245876145064207 [0.05202504]
x_err,y_err, velCond, z_err [0.10477048] [0.5] 0.34678462579858826 [0.03983063]
x_err,y_err, velCond, z_err [0.10537066] [0.5] 0.08652461286133936 [0.0368931]
x_err,y_err, velCond, z_err [0.10348713] [0.5] 0.10547596008802121 [0.04001511]
x_err,y_err, velCond, z_err [0.10348794] [0.5] 0.032126903533936026 [0.04007033]
x_err,y_err, velCond, z_err [0.0946749] [0.5] 0.3962455520904475 [0.05241017]
x_err,y_err, velCond, z_err [0.09903844] [0.5] 0.254692529449153 [0.04328477]
x_err,y_err, velCond, z_err [0.09399971] [0.5] 0.2030746611209331 [0.04943608]
x_err,y_err, velCond, z_err [0.09084601] [0.5] 0.1230749176785192 [0.05257594]
x_err,y_err, velCond, z_err [0.09016426] [0.5] 0.07709669255747384 [0.04960214]
x_err,y_err, velCond, z_err [0.08387438] [0.5] 0.2457144257074374 [0.05588103]
x_err,y_err, velCond, z_err [0.07946387] [0.5] 0.14534349851642875 [0.05903873]
x_err,y_err, velCond, z_err [0.07633209] [0.5] 0.12251829167650653 [0.06217751]
x_err,y_err, velCond, z_err [0.07252321] [0.5] 0.11448376336931465 [0.06234242]
x_err,y_err, velCond, z_err [0.06064817] [0.5] 0.4238076242328732 [0.07184752]
x_err,y_err, velCond, z_err [0.05628456] [0.5] 0.1588758113268231 [0.07505749]
x_err,y_err, velCond, z_err [0.0579961] [0.5] 0.22975696655921246 [0.066029]
x_err,y_err, velCond, z_err [0.05712204] [0.5] 0.25651395690963597 [0.05725841]
x_err,y_err, velCond, z_err [0.05275911] [0.5] 0.17817385235368333 [0.06052303]
x_err,y_err, velCond, z_err [0.04478133] [0.5] 0.3300889526682198 [0.06985785]
x_err,y_err, velCond, z_err [0.03431545] [0.5] 0.45138029465127916 [0.07949856]
x_err,y_err, velCond, z_err [0.03719445] [0.5] 0.23896249723798973 [0.07051273]
x_err,y_err, velCond, z_err [0.03645995] [0.5] 0.1300196552176854 [0.06770617]
x_err,y_err, velCond, z_err [0.02676913] [0.5] 0.44294943177765106 [0.08020409]
x_err,y_err, velCond, z_err [0.03292823] [0.5] 0.554061554015457 [0.05925539]
x_err,y_err, velCond, z_err [0.02581749] [0.5] 0.40960206578505765 [0.07171249]
x_err,y_err, velCond, z_err [0.02759834] [0.5] 0.11488998344428998 [0.06881643]
x_err,y_err, velCond, z_err [0.01626774] [0.5] 0.5688570631972293 [0.08638625]
x_err,y_err, velCond, z_err [0.01627327] [0.5] 0.2196125686168678 [0.08676371]
x_err,y_err, velCond, z_err [0.01272376] [0.5] 0.24108596270098034 [0.09309505]
x_err,y_err, velCond, z_err [0.01272691] [0.5] 0.12505277991294725 [0.09330998]
x_err,y_err, velCond, z_err [0.00845685] [0.5] 0.21946462963433896 [0.09667208]
x_err,y_err, velCond, z_err [0.00295261] [0.5] 0.36667736152540725 [0.1003192]
x_err,y_err, velCond, z_err [0.00097522] [0.5] 0.1636634834277997 [0.0975864]
x_err,y_err, velCond, z_err [0.00101537] [0.5] 0.16422240242433433 [0.09485485]
x_err,y_err, velCond, z_err [0.00114685] [0.5] 0.23440770364065214 [0.08701571]
x_err,y_err, velCond, z_err [0.01024827] [0.5] 0.5717511311815489 [0.09887741]
x_err,y_err, velCond, z_err [0.00975657] [0.5] 0.15839360780645145 [0.09611151]
x_err,y_err, velCond, z_err [0.00889245] [0.5] 0.2301800544000221 [0.08829668]
x_err,y_err, velCond, z_err [0.01850249] [0.5] 0.4766315127798845 [0.09704576]
x_err,y_err, velCond, z_err [0.01516546] [0.5] 0.2456126796597177 [0.08919851]
x_err,y_err, velCond, z_err [0.01881849] [0.5] 0.19767655523866703 [0.09153842]
x_err,y_err, velCond, z_err [0.01847034] [0.5] 0.343523500370404 [0.0870872]
x_err,y_err, velCond, z_err [0.01972557] [0.5] 0.1604441844322679 [0.08737604]
x_err,y_err, velCond, z_err [0.02268738] [0.5] 0.17617597030281362 [0.0906586]
x_err,y_err, velCond, z_err [0.02394047] [0.5] 0.1601633459858141 [0.09094693]
x_err,y_err, velCond, z_err [0.01795085] [0.5] 0.45837805984401764 [0.07623788]
x_err,y_err, velCond, z_err [0.02770115] [0.5] 0.49083763207685216 [0.09170397]
x_err,y_err, velCond, z_err [0.02556425] [0.5] 0.20625788118745994 [0.0859014]
x_err,y_err, velCond, z_err [0.02386616] [0.5] 0.1423350620641196 [0.08307302]
X<Y 1048 98
find center time:  0.014854907989501953
total depth time:  0.014918804168701172
depth_pose: [-1.071849293815289, -0.5721452331180412, -1.7597199586200774]
x_err,y_err, velCond, z_err [0.01962501] [0.5] 0.37789372079158656 [0.0713673]
X<Y 994 122
find center time:  0.014043569564819336
total depth time:  0.014115095138549805
depth_pose: [-1.0810303716889, -0.5823494194544001, -1.7660306946034983]
x_err,y_err, velCond, z_err [0.02680289] [0.5] 0.3899886952547976 [0.07800165]
X<Y 1018 126
find center time:  0.015076398849487305
total depth time:  0.015144109725952148
depth_pose: [-1.0819322499472377, -0.5895812359590562, -1.7633254654606378]
x_err,y_err, velCond, z_err [0.026386] [0.5] 0.13752566754724188 [0.07519516]
X<Y 1042 124
find center time:  0.013892889022827148
total depth time:  0.013966083526611328
depth_pose: [-1.0772477168951375, -0.5855430385857986, -1.7512080089608335]
x_err,y_err, velCond, z_err [0.02516494] [0.5] 0.31588046357899663 [0.06656129]
X<Y 1012 124
X<Y 1036 124
X<Y 1002 114
find center time:  0.018570423126220703
total depth time:  0.018660545349121094
depth_pose: [-1.0845729250753238, -0.5974659461367751, -1.754616623553979]
x_err,y_err, velCond, z_err [0.03243574] [0.5] 0.33844044462055184 [0.06414476]
X<Y 1036 144
find center time:  0.014190912246704102
total depth time:  0.014259815216064453
depth_pose: [-1.0854356057132972, -0.6018849925056401, -1.7517910889817248]
x_err,y_err, velCond, z_err [0.0380933] [0.5] 0.33605021579778516 [0.05869064]
X<Y 1030 102
find center time:  0.014988899230957031
total depth time:  0.015062332153320312
depth_pose: [-1.0833691368424279, -0.6058486563988282, -1.7399793926650167]
x_err,y_err, velCond, z_err [0.03797348] [0.5] 0.32283937558110315 [0.04690324]
X<Y 1016 92
X<Y 1014 122
find center time:  0.01950812339782715
total depth time:  0.019578218460083008
depth_pose: [-1.08525169983787, -0.6096100502507937, -1.743116745574947]
x_err,y_err, velCond, z_err [0.04377722] [0.5] 0.31603200684136107 [0.04140332]
X<Y 1020 116
X<Y 1008 98
find center time:  0.013984203338623047
total depth time:  0.014064788818359375
depth_pose: [-1.093627044788033, -0.6236742445489011, -1.7526084470792325]
x_err,y_err, velCond, z_err [0.04934269] [0.5] 0.3721947640097127 [0.032945]
X<Y 1024 100
find center time:  0.014847993850708008
total depth time:  0.014925956726074219
depth_pose: [-1.0812375370031195, -0.6258162061052, -1.7288572194039846]
x_err,y_err, velCond, z_err [0.05874199] [0.5] 0.3907224279037047 [0.0365994]
X<Y 1044 102
X<Y 1014 82
find center time:  0.024803876876831055
total depth time:  0.02487945556640625
depth_pose: [-1.0839291595637903, -0.6311883526546183, -1.7290488974481473]
x_err,y_err, velCond, z_err [0.06134008] [0.5] 0.17509615600480896 [0.0369169]
X<Y 1068 84
find center time:  0.01592278480529785
total depth time:  0.015998363494873047
depth_pose: [-1.0815566847584515, -0.6362664508948841, -1.7212938186494118]
x_err,y_err, velCond, z_err [0.06626573] [0.5] 0.3479831992209076 [0.03453652]
X<Y 1034 86
find center time:  0.014430522918701172
total depth time:  0.014531612396240234
depth_pose: [-1.0747171892493217, -0.6412790120451931, -1.7065941475041893]
x_err,y_err, velCond, z_err [0.07615808] [0.5] 0.5083672012185174 [0.04432845]
X<Y 1028 56
find center time:  0.015275001525878906
total depth time:  0.015340328216552734
depth_pose: [-1.059307630115379, -0.6378434925564929, -1.6906554906269455]
x_err,y_err, velCond, z_err [0.07536981] [0.5] 0.43228849029587935 [0.03595754]
X<Y 1052 108
find center time:  0.016524076461791992
total depth time:  0.016592025756835938
depth_pose: [-1.0607615013816232, -0.6486396998118964, -1.685092511681746]
x_err,y_err, velCond, z_err [0.08417115] [0.5] 0.6348887335172766 [0.04895761]
X<Y 1010 50
find center time:  0.016164541244506836
total depth time:  0.0162353515625
depth_pose: [-1.0638461805872166, -0.6573927314566036, -1.69443310253787]
x_err,y_err, velCond, z_err [0.08804882] [0.5] 0.24636618254704057 [0.04940365]
X<Y 1028 74
find center time:  0.015443086624145508
total depth time:  0.015531063079833984
depth_pose: [-1.053085918444585, -0.6585499489811031, -1.6776229654994423]
x_err,y_err, velCond, z_err [0.09192003] [0.5] 0.4948191631522834 [0.05029446]
X<Y 1018 42
find center time:  0.019549131393432617
total depth time:  0.019657373428344727
depth_pose: [-1.0435338698755319, -0.656779781624952, -1.6666753192099686]
x_err,y_err, velCond, z_err [0.0929609] [0.5] 0.5517715751764497 [0.04825088]
X<Y 1036 82
find center time:  0.015917062759399414
total depth time:  0.015983104705810547
depth_pose: [-1.0269309284468513, -0.6579446540445357, -1.6569582715285942]
x_err,y_err, velCond, z_err [0.09601456] [0.5] 0.612805060030204 [0.05530302]
X<Y 1012 70
find center time:  0.015567302703857422
total depth time:  0.01563239097595215
depth_pose: [-1.0230339607619812, -0.6638928082224026, -1.6592732570438595]
x_err,y_err, velCond, z_err [0.09471498] [0.5] 0.2924140270345981 [0.0557836]
X<Y 1046 94
find center time:  0.01613473892211914
total depth time:  0.01621222496032715
depth_pose: [-1.0204601027004172, -0.6664661839109016, -1.6594216521725142]
x_err,y_err, velCond, z_err [0.09082279] [0.5] 0.6211481499047775 [0.05678134]
X<Y 990 82
find center time:  0.01693272590637207
total depth time:  0.017045021057128906
depth_pose: [-1.005244092295068, -0.6657839914184374, -1.6516068744276087]
x_err,y_err, velCond, z_err [0.09211494] [0.5] 0.7764329269237373 [0.07295505]
X<Y 1038 56
find center time:  0.01705026626586914
total depth time:  0.01713395118713379
depth_pose: [-1.0068394824589009, -0.6651042889216509, -1.662565659376882]
x_err,y_err, velCond, z_err [0.0849917] [0.48939004] 0.7089305111107029 [0.07999805]
X<Y 998 36
find center time:  0.014421463012695312
total depth time:  0.014487266540527344
depth_pose: [-0.9909243844841671, -0.6682257109356425, -1.6579278594020073]
x_err,y_err, velCond, z_err [0.08809486] [0.47526677] 0.5904046804478118 [0.09866963]
X<Y 1024 104
find center time:  0.015864849090576172
total depth time:  0.0159456729888916
depth_pose: [-0.9887814197665927, -0.670260508682378, -1.663051930734862]
x_err,y_err, velCond, z_err [0.08114506] [0.44913746] 0.8565346460330535 [0.11971249]
X<Y 1036 74
find center time:  0.015082359313964844
total depth time:  0.015170812606811523
depth_pose: [-0.9818277398097727, -0.6664661839109016, -1.6599874284156289]
x_err,y_err, velCond, z_err [0.06594893] [0.41905751] 0.8950279802391317 [0.1317953]
X<Y 1036 52
X<Y 1002 46
find center time:  0.015485525131225586
total depth time:  0.015580177307128906
depth_pose: [-0.9758772360375916, -0.6651042889216509, -1.663019105714302]
x_err,y_err, velCond, z_err [0.0593773] [0.39139171] 1.0175700996738433 [0.16091807]
X<Y 1022 72
find center time:  0.017914533615112305
total depth time:  0.018030405044555664
depth_pose: [-0.9724833722681522, -0.6637330446478373, -1.6660129384857096]
x_err,y_err, velCond, z_err [0.06321178] [0.37767425] 0.7559457858352334 [0.18759118]
X<Y 966 80
find center time:  0.015420675277709961
total depth time:  0.01549530029296875
depth_pose: [-0.9698968499998736, -0.6611502601251924, -1.6659397130872984]
x_err,y_err, velCond, z_err [0.05738391] [0.3507728] 0.8823897940598189 [0.20968476]
X<Y 1014 60
find center time:  0.015606164932250977
total depth time:  0.015676498413085938
depth_pose: [-0.9607155208100923, -0.6541939005239804, -1.6677769666907627]
x_err,y_err, velCond, z_err [0.04962854] [0.32114984] 0.7922990692072456 [0.21785269]
X<Y 982 114
X<Y 976 56
X<Y 992 106
find center time:  0.01586627960205078
total depth time:  0.015928983688354492
depth_pose: [-0.9572698012609523, -0.6476101025837304, -1.6705473269860318]
x_err,y_err, velCond, z_err [0.04489543] [0.30547322] 0.4108758248102145 [0.2164557]
X<Y 980 110
X<Y 1008 108
find center time:  0.015361309051513672
total depth time:  0.015439033508300781
depth_pose: [-0.9483317468576185, -0.6433057431648272, -1.6594816736312181]
x_err,y_err, velCond, z_err [0.04251368] [0.2771446] 0.7113299259889564 [0.21763945]
X<Y 990 70
X<Y 990 112
find center time:  0.016617536544799805
total depth time:  0.016707658767700195
depth_pose: [-0.9468907716572706, -0.6346570558943417, -1.6701421194132744]
x_err,y_err, velCond, z_err [0.03895139] [0.24789619] 0.768795682078187 [0.20883517]
X<Y 980 52
find center time:  0.01569366455078125
total depth time:  0.015757083892822266
depth_pose: [-0.9445437969556024, -0.6261807567100606, -1.6748170156058941]
x_err,y_err, velCond, z_err [0.02730345] [0.21574064] 1.1509649015628531 [0.17801476]
X<Y 982 90
find center time:  0.016831636428833008
total depth time:  0.016925334930419922
depth_pose: [-0.9596902099340121, -0.6239480026520635, -1.6965218048538389]
x_err,y_err, velCond, z_err [0.0245608] [0.2006027] 0.494026007214578 [0.16561236]
X<Y 1026 90
find center time:  0.017846107482910156
total depth time:  0.017924070358276367
depth_pose: [-0.952271199238733, -0.6165130775845046, -1.683297197098202]
x_err,y_err, velCond, z_err [0.01939303] [0.17050066] 1.0159958989886704 [0.13880271]
X<Y 952 114
find center time:  0.014805793762207031
total depth time:  0.014880895614624023
depth_pose: [-0.9419284972041254, -0.6027948612419828, -1.673849310305414]
x_err,y_err, velCond, z_err [0.01585952] [0.14087939] 1.0026491331604366 [0.1119963]
X<Y 992 118
X<Y 972 90
find center time:  0.015023946762084961
total depth time:  0.01510310173034668
depth_pose: [-0.9551620509392437, -0.5971088943608406, -1.7014397982806149]
x_err,y_err, velCond, z_err [0.01498715] [0.11289023] 0.9032995123637314 [0.08916286]
X<Y 990 124
find center time:  0.01528620719909668
total depth time:  0.015363693237304688
depth_pose: [-0.9551587224265181, -0.5918244047978959, -1.7012125206013835]
x_err,y_err, velCond, z_err [0.01636019] [0.10143609] 0.35818407826368 [0.08066635]
X<Y 986 126
find center time:  0.022076845169067383
total depth time:  0.022147655487060547
depth_pose: [-0.9595020624388165, -0.5875822751179052, -1.7039695421645054]
x_err,y_err, velCond, z_err [0.02555879] [0.07825545] 0.6538390284946938 [0.07278901]
X<Y 974 72
find center time:  0.021070003509521484
total depth time:  0.021157264709472656
depth_pose: [-0.9551008929464382, -0.5816751902595325, -1.6867622661858728]
x_err,y_err, velCond, z_err [0.03327612] [0.05526174] 0.6648792244476641 [0.0618787]
X<Y 964 118
find center time:  0.016660213470458984
total depth time:  0.016731739044189453
depth_pose: [-0.9700919034882198, -0.576994478323724, -1.7033589901488915]
x_err,y_err, velCond, z_err [0.02895315] [0.02663682] 0.9378380151937156 [0.03802099]
X<Y 1014 130
find center time:  0.015231609344482422
total depth time:  0.01529550552368164
depth_pose: [-0.9716770425962366, -0.5732410716486074, -1.6921629238875997]
x_err,y_err, velCond, z_err [0.02488715] [0.00257535] 0.9479217635692311 [0.01419231]
X<Y 1004 140
find center time:  0.017378568649291992
total depth time:  0.017469406127929688
depth_pose: [-0.983583071807021, -0.570736162915391, -1.707897347061952]
x_err,y_err, velCond, z_err [0.03659138] [0.00932478] 0.45971942533635435 [0.02666641]
X<Y 988 108
find center time:  0.016530275344848633
total depth time:  0.0166018009185791
depth_pose: [-0.9780988493892444, -0.5660248972158843, -1.693760490800037]
x_err,y_err, velCond, z_err [0.02021637] [0.04595863] 1.5586159241573694 [0.02104809]
X<Y 1000 100
find center time:  0.017293214797973633
total depth time:  0.01737213134765625
depth_pose: [-0.9977550909235126, -0.567076539301118, -1.7045292505176537]
x_err,y_err, velCond, z_err [0.02339666] [0.06890061] 0.5979829899965478 [0.0270218]
X<Y 1000 90
find center time:  0.01533961296081543
total depth time:  0.015403985977172852
depth_pose: [-0.9988360355725556, -0.5643423352537897, -1.6883792569109457]
x_err,y_err, velCond, z_err [0.02301182] [0.09315479] 0.687753262611047 [0.03999847]
X<Y 1022 116
find center time:  0.015181303024291992
total depth time:  0.015244722366333008
depth_pose: [-0.9882807724708744, -0.5551344424309668, -1.6531016526443854]
x_err,y_err, velCond, z_err [0.02560478] [0.11221911] 0.4839762951556744 [0.04214351]
X<Y 1030 112
X<Y 1014 134
find center time:  0.014856338500976562
total depth time:  0.01493525505065918
depth_pose: [-1.0070228699333978, -0.5643823696245158, -1.6502218794324306]
x_err,y_err, velCond, z_err [0.02492819] [0.12340643] 0.29378447854771583 [0.04567636]
X<Y 1044 90
find center time:  0.016634464263916016
total depth time:  0.016721487045288086
depth_pose: [-1.001042347280865, -0.5581841818121827, -1.6320242513129148]
x_err,y_err, velCond, z_err [0.02689356] [0.14134434] 0.47707126375250214 [0.05188312]
X<Y 1022 102
find center time:  0.01572871208190918
total depth time:  0.015795230865478516
depth_pose: [-1.0188233342792825, -0.5657963454833341, -1.6320913038655545]
x_err,y_err, velCond, z_err [0.02534519] [0.16074356] 0.5879172571419067 [0.06508567]
X<Y 1004 110
find center time:  0.016740798950195312
total depth time:  0.01681041717529297
depth_pose: [-1.019467384854816, -0.5731302089364475, -1.6173818921788472]
x_err,y_err, velCond, z_err [0.02662788] [0.16893728] 0.21752732139722888 [0.06771753]
X<Y 1042 78
find center time:  0.01644134521484375
total depth time:  0.016533851623535156
depth_pose: [-1.0250983711006456, -0.5745688037888628, -1.6143581937074563]
x_err,y_err, velCond, z_err [0.02954003] [0.18456578] 0.4081624092034791 [0.06399946]
X<Y 1028 70
find center time:  0.016838788986206055
total depth time:  0.01691269874572754
depth_pose: [-1.0403109692888164, -0.5799580335359602, -1.6223755071979256]
x_err,y_err, velCond, z_err [0.02520116] [0.2026215] 0.46775992895620205 [0.06628941]
X<Y 306 594
X<Y 274 614
X<Y 306 614
X<Y 286 578
X<Y 282 578
X<Y 276 614
X<Y 286 582
X<Y 270 600
X<Y 308 576
find center time:  0.012228965759277344
total depth time:  0.012312889099121094
depth_pose: [0.98338318707433, 0.7810489400742517, -1.9017833707206708]
X<Y 1040 112
find center time:  0.01607346534729004
total depth time:  0.01616978645324707
depth_pose: [-1.0496635973197257, -0.5806719254506708, -1.617264091582429]
x_err,y_err, velCond, z_err [0.01166226] [0.19334514] 0.4522052159344616 [0.07389405]
X<Y 310 602
X<Y 280 620
X<Y 296 580
X<Y 274 604
X<Y 316 572
find center time:  0.010521173477172852
total depth time:  0.010587692260742188
depth_pose: [0.9785761015210068, 0.7843856552931368, -1.8805477335797156]
X<Y 1066 104
find center time:  0.016560077667236328
total depth time:  0.0166318416595459
depth_pose: [-1.0620084880558134, -0.5886327769472055, -1.632441221439061]
x_err,y_err, velCond, z_err [0.01646934] [0.19668186] 0.5506780052530836 [0.05265841]
X<Y 286 588
X<Y 268 582
X<Y 264 582
find center time:  0.011739730834960938
total depth time:  0.011817693710327148
depth_pose: [0.9904828666464978, 0.8051825135323334, -1.8798274774095574]
X<Y 1062 114
find center time:  0.014916419982910156
total depth time:  0.01497340202331543
depth_pose: [-1.0658613681161861, -0.5893590281740734, -1.6344180752776156]
x_err,y_err, velCond, z_err [0.00456258] [0.21747871] 0.5993742243610722 [0.05193815]
X<Y 272 610
find center time:  0.0130157470703125
total depth time:  0.013100624084472656
depth_pose: [0.9949976506333089, 0.8228358092483362, -1.8651196876185616]
X<Y 1054 106
find center time:  0.015539169311523438
total depth time:  0.015598297119140625
depth_pose: [-1.079526298422699, -0.5966406130648867, -1.6475446143484584]
x_err,y_err, velCond, z_err [4.77927941e-05] [0.23513201] 0.5854171614222677 [0.03723036]
X<Y 288 624
find center time:  0.013074159622192383
total depth time:  0.013146400451660156
depth_pose: [0.9979602204238244, 0.8405301937522824, -1.8644019036732347]
X<Y 1036 70
find center time:  0.015375852584838867
total depth time:  0.015435934066772461
depth_pose: [-1.0900840447859839, -0.6024757425583022, -1.6636575523181483]
x_err,y_err, velCond, z_err [0.00291478] [0.25282639] 0.44887587129498857 [0.03651258]
X<Y 308 598
X<Y 304 648
X<Y 296 642
X<Y 284 642
find center time:  0.011844873428344727
total depth time:  0.011919021606445312
depth_pose: [1.0135252950417504, 0.8554932445246433, -1.8709933739715487]
X<Y 1078 96
find center time:  0.014272928237915039
total depth time:  0.014332294464111328
depth_pose: [-1.1039162245683498, -0.6086755187409328, -1.6807391814263817]
x_err,y_err, velCond, z_err [0.01847985] [0.26778945] 0.5643646410851147 [0.04310405]
X<Y 276 648
X<Y 288 646
X<Y 256 610
X<Y 308 620
X<Y 286 642
find center time:  0.01143789291381836
total depth time:  0.011521577835083008
depth_pose: [0.9944577975006189, 0.8514239753566935, -1.829846978409659]
X<Y 1028 108
find center time:  0.020574331283569336
total depth time:  0.020657777786254883
depth_pose: [-1.0926704105666216, -0.5998898019077474, -1.66350843349685]
x_err,y_err, velCond, z_err [0.00058765] [0.26372018] 1.1382975999759979 [0.00195766]
X<Y 264 644
X<Y 256 654
X<Y 254 650
X<Y 294 656
find center time:  0.013652563095092773
total depth time:  0.013727903366088867
depth_pose: [0.995617832384262, 0.8719878895475668, -1.8419926633149335]
X<Y 1022 112
find center time:  0.013804197311401367
total depth time:  0.013936281204223633
depth_pose: [-1.0996889925317659, -0.6058083869439118, -1.6586550940743108]
x_err,y_err, velCond, z_err [0.00057239] [0.28428409] 0.5977760395829095 [0.01410334]
X<Y 316 650
X<Y 300 618
X<Y 294 650
find center time:  0.011927366256713867
total depth time:  0.011989116668701172
depth_pose: [0.9841828654429146, 0.8789547639925589, -1.825509073350171]
X<Y 1040 98
find center time:  0.013721466064453125
total depth time:  0.013798713684082031
depth_pose: [-1.0994892131915037, -0.6131280505950742, -1.6509646227731771]
x_err,y_err, velCond, z_err [0.01086258] [0.29125097] 0.5309216906759943 [0.00238025]
X<Y 276 610
X<Y 300 626
X<Y 288 618
find center time:  0.011221885681152344
total depth time:  0.011286020278930664
depth_pose: [0.9810378191997073, 0.8924012484709414, -1.8409010018973546]
X<Y 1070 112
find center time:  0.016387939453125
total depth time:  0.01645517349243164
depth_pose: [-1.1128185373539776, -0.6242946542725808, -1.6672663182012444]
x_err,y_err, velCond, z_err [0.01400762] [0.30469745] 0.5169687642286136 [0.01301168]
X<Y 310 640
X<Y 268 660
X<Y 324 630
X<Y 264 658
X<Y 260 656
X<Y 288 614
find center time:  0.011954069137573242
total depth time:  0.01201772689819336
depth_pose: [0.9700800105974597, 0.9016086585008809, -1.8473517545238685]
X<Y 1094 82
X<Y 1052 120
find center time:  0.015003204345703125
total depth time:  0.015077829360961914
depth_pose: [-1.1187859898581487, -0.6339760353495587, -1.6726005495584926]
x_err,y_err, velCond, z_err [0.02496543] [0.31390486] 0.3924778483171038 [0.01946243]
X<Y 302 660
X<Y 288 614
X<Y 270 660
X<Y 284 666
X<Y 310 622
X<Y 294 624
X<Y 294 620
find center time:  0.012502908706665039
total depth time:  0.01258087158203125
depth_pose: [0.9714396438615641, 0.9083586577591458, -1.861095683748254]
X<Y 1086 72
find center time:  0.014394283294677734
total depth time:  0.014486074447631836
depth_pose: [-1.1348971474595393, -0.6416142952426043, -1.6927137998464359]
x_err,y_err, velCond, z_err [0.0236058] [0.32065486] 0.38430674851311303 [0.03320636]
X<Y 282 656
X<Y 326 656
X<Y 298 668
find center time:  0.011702775955200195
total depth time:  0.011795520782470703
depth_pose: [0.9619529696060158, 0.9108598919012382, -1.853841959617984]
X<Y 1068 82
X<Y 1040 70
X<Y 1038 74
find center time:  0.01522517204284668
total depth time:  0.015320777893066406
depth_pose: [-1.1296350860447906, -0.6442440048368125, -1.6929039874345397]
x_err,y_err, velCond, z_err [0.03309247] [0.32315609] 0.3050304026061491 [0.02595264]
X<Y 326 662
X<Y 284 668
find center time:  0.012312650680541992
total depth time:  0.012400627136230469
depth_pose: [0.9560775445254087, 0.9196741830084921, -1.8533767429511976]
X<Y 1020 88
find center time:  0.016002178192138672
total depth time:  0.016079425811767578
depth_pose: [-1.1277192285029598, -0.6487990004942477, -1.6981331457926374]
x_err,y_err, velCond, z_err [0.0389679] [0.33197038] 0.26508108918345547 [0.02548742]
X<Y 294 646
X<Y 288 646
X<Y 286 638
X<Y 282 638
X<Y 280 630
X<Y 282 652
find center time:  0.013262510299682617
total depth time:  0.013340473175048828
depth_pose: [0.9522232727601259, 0.9245784199128395, -1.8571134040894057]
X<Y 1072 88
X<Y 1034 82
find center time:  0.015743017196655273
total depth time:  0.015809059143066406
depth_pose: [-1.127112046179665, -0.6556892410141222, -1.7094498290247047]
x_err,y_err, velCond, z_err [0.04282217] [0.33687462] 0.18177868913257952 [0.02922408]
X<Y 284 622
X<Y 302 662
find center time:  0.011859893798828125
total depth time:  0.011941194534301758
depth_pose: [0.953911368610342, 0.9289461702190693, -1.8779719350471706]
X<Y 1064 88
find center time:  0.013170242309570312
total depth time:  0.013229131698608398
depth_pose: [-1.1324078094716001, -0.6549813961557494, -1.721354170297584]
x_err,y_err, velCond, z_err [0.04113407] [0.34124237] 0.534442012788294 [0.05008261]
X<Y 322 646
X<Y 316 664
X<Y 318 670
find center time:  0.011176824569702148
total depth time:  0.01127171516418457
depth_pose: [0.9489374929080898, 0.9359055203794266, -1.8735956406127505]
X<Y 1044 102
find center time:  0.015111207962036133
