Enter 's' to start: x_err,y_err, velCond, z_err [0.] [0.] 75.5153839129832 [0.5]
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.004752397537231445
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.004753589630126953
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.0053043365478515625
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.0057756900787353516
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.0048046112060546875
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.0045206546783447266
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.004979133605957031
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.005216836929321289
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.00443720817565918
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.0048754215240478516
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.005104541778564453
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.004704475402832031
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.0059359073638916016
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.004685401916503906
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.004770994186401367
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.004633426666259766
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.004565715789794922
find center time:  0.0033111572265625
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.004690647125244141
find center time:  0.0032444000244140625
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.004746198654174805
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.0046384334564208984
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.004910945892333984
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.0052034854888916016
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.005075216293334961
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.005182504653930664
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.004694700241088867
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.005077838897705078
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.004893064498901367
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.004747629165649414
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.004582405090332031
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.0053005218505859375
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.004719972610473633
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.004758596420288086
find center time:  0.003287076950073242
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.0066530704498291016
find center time:  0.003893136978149414
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.004751443862915039
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.005995750427246094
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.005284786224365234
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.005394697189331055
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.004618167877197266
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.005704164505004883
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.00492548942565918
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.0055065155029296875
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.004641056060791016
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.0058727264404296875
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.005270242691040039
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.0074710845947265625
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.0045468807220458984
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.005819559097290039
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.005422115325927734
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.005217313766479492
Exception due to drone 2
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.00897874] [0.00272678] 0.0 [0.0200426]
x_err,y_err, velCond, z_err [0.5] [0.5] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
X<Y 1028 14
find center time:  0.00628662109375
total depth time:  0.006375789642333984
depth_pose: [-1.0335398608599444, -0.8296792126874716, -1.6582428694926976]
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.20729042] [0.37785345] 24.877822036831446 [0.5]
landing due to exception:  2
landing due to exception:  2
X<Y 1004 36
find center time:  0.015542030334472656
total depth time:  0.015618324279785156
depth_pose: [-0.9863901037477467, -0.8202896075173701, -1.691563512497528]
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.21273359] [0.36324966] 0.6890138137232957 [0.5]
landing due to exception:  2
landing due to exception:  2
X<Y 1038 18
find center time:  0.025860309600830078
total depth time:  0.025936365127563477
depth_pose: [-0.9685509105565819, -0.8151952542340586, -1.7246396700075588]
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.21414116] [0.35899425] 0.23388542789510067 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.005649089813232422
X<Y 1026 40
find center time:  0.024402618408203125
total depth time:  0.024500370025634766
depth_pose: [-0.9371721733404181, -0.8047011964410036, -1.7306540198091982]
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.21414116] [0.35899425] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.0057828426361083984
X<Y 1010 22
find center time:  0.030817270278930664
total depth time:  0.030899524688720703
depth_pose: [-0.9583784405749991, -0.8330312814764466, -1.8216550558456268]
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.21414116] [0.35899425] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
find center time:  0.0052394866943359375
X<Y 926 68
X<Y 914 58
find center time:  0.034366607666015625
total depth time:  0.03444075584411621
depth_pose: [-0.9613431513960261, -0.8470600112318681, -1.8712657117385305]
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.21414116] [0.35899425] 0.0 [0.5]
landing due to exception:  2
landing due to exception:  2
X<Y 966 42
X<Y 904 42
X<Y 904 52
X<Y 910 56
X<Y 910 50
X<Y 904 46
find center time:  0.03390073776245117
total depth time:  0.033978939056396484
depth_pose: [-0.9337566086884868, -0.8321681357081314, -1.8510084863961518]
landing due to exception:  2
landing due to exception:  2
x_err,y_err, velCond, z_err [0.20971745] [0.3674604] 0.45399073860492545 [0.5]
landing due to exception:  2
landing due to exception:  2
